signal,kind,n_firings,n_turns,hit_rate,median_lead,median_nearest,pct_late,recall,fwd4,base4,edge4,fwd8,base8,edge8,fwd13,base13,edge13,p_value,fwd26,base26,edge26,ratio,theta,universe,n_peaks,n_troughs
wRSI > 75,top,5,11,20.0,7.0,7.0,0.0,9.090909090909092,-1.5752429552565328,0.10315830363010223,-1.678401258886635,-0.08893972155422647,0.23856891731745253,-0.327508638871679,-2.0975480997375273,0.39665426397945797,-2.4942023637169854,0.175,-1.2129808532309667,0.8358892328801217,-2.0488700861110885,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Channel z > +1.5,top,14,11,50.0,11.0,3.0,33.33333333333333,36.36363636363637,1.7240687178737062,0.10315830363010223,1.620910414243604,0.6275793962309095,0.23856891731745253,0.38901047891345697,-0.051734845864878753,0.39665426397945797,-0.4483891098443367,0.3825,0.14001509228828238,0.8358892328801217,-0.6958741405918394,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Channel z > +2.0,top,10,11,60.0,5.5,3.0,14.285714285714285,27.27272727272727,-1.6680523776631617,0.10315830363010223,-1.771210681293264,-1.3204890991487919,0.23856891731745253,-1.5590580164662444,-1.4637773386912447,0.39665426397945797,-1.8604316026707026,0.1615,-4.356367344812658,0.8358892328801217,-5.192256577692779,Aerospace & Defense,9.215855159010971,Price ratios,11,10
40w stretch z > +1.5,top,13,11,38.46153846153847,7.0,7.0,0.0,27.27272727272727,-1.8543302243959177,0.10315830363010223,-1.95748852802602,0.22564378230446758,0.23856891731745253,-0.01292513501298495,-1.0360612121106931,0.39665426397945797,-1.432715476090151,0.1805,0.8040942632147183,0.8358892328801217,-0.031794969665403405,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Composite > +1.0,top,20,11,25.0,6.0,4.5,16.666666666666664,27.27272727272727,0.5908851125040316,0.10315830363010223,0.4877268088739294,0.6151235828466939,0.23856891731745253,0.37655466552924133,0.7500571799032935,0.39665426397945797,0.3534029159238355,0.589,1.7102163920834736,0.8358892328801217,0.8743271592033519,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Composite > +1.5,top,14,11,42.857142857142854,5.5,3.0,14.285714285714285,27.27272727272727,-0.5893533814335257,0.10315830363010223,-0.6925116850636279,-0.22890093832198147,0.23856891731745253,-0.467469855639434,-1.2144683269777996,0.39665426397945797,-1.6111225909572575,0.153,-0.5268827658078669,0.8358892328801217,-1.3627719986879887,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Monthly RSI > 70,top,10,11,30.0,4.0,2.5,25.0,18.181818181818183,-1.5050468016369924,0.10315830363010223,-1.6082051052670947,-0.5434211540838761,0.23856891731745253,-0.7819900714013287,-1.0950091148485608,0.39665426397945797,-1.4916633788280187,0.206,-1.982099633305665,0.8358892328801217,-2.817988866185787,Aerospace & Defense,9.215855159010971,Price ratios,11,10
13w ROC crosses < 0,top,29,11,10.344827586206897,7.0,-3.0,81.81818181818183,27.27272727272727,0.02179484042927222,0.10315830363010223,-0.08136346320083,0.3451956966894548,0.23856891731745253,0.1066267793720023,1.4158843777067667,0.39665426397945797,1.0192301137273088,0.7955,1.1291099893372978,0.8358892328801217,0.29322075645717605,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Ratio crosses < 40w MA,top,22,11,18.181818181818183,11.0,-1.5,62.5,27.27272727272727,0.7567321238217154,0.10315830363010223,0.6535738201916131,0.433214845549481,0.23856891731745253,0.19464592823202845,2.383269351364469,0.39665426397945797,1.986615087385011,0.935,0.17244663146748307,0.8358892328801217,-0.6634426014126387,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Extended + ROC cross,top,2,11,0.0,,-4.0,100.0,0.0,2.3516585158677437,0.10315830363010223,2.2485002122376416,0.5421953095459953,0.23856891731745253,0.3036263922285427,5.8192374674787,0.39665426397945797,5.422583203499243,0.921,-0.6988668966783353,0.8358892328801217,-1.534756129558457,Aerospace & Defense,9.215855159010971,Price ratios,11,10
wRSI < 30,bottom,4,10,100.0,2.0,2.0,0.0,40.0,-1.0893164809374214,0.10315830363010223,-1.1924747845675236,-0.951955453409042,0.23856891731745253,-1.1905243707264945,0.22221714077990917,0.39665426397945797,-0.1744371231995488,0.55,-4.791952675430961,0.8358892328801217,-5.627841908311083,Aerospace & Defense,9.215855159010971,Price ratios,11,10
wRSI < 25,bottom,1,10,100.0,1.0,1.0,0.0,20.0,-4.343153533858601,0.10315830363010223,-4.446311837488703,-11.18401478833766,0.23856891731745253,-11.422583705655112,-3.7790841307117184,0.39665426397945797,-4.175738394691177,0.8135,-16.65309909290005,0.8358892328801217,-17.48898832578017,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Channel z < -1.5,bottom,11,10,27.27272727272727,6.0,-2.0,75.0,30.0,-1.459182880592414,0.10315830363010223,-1.5623411842225163,-2.871621938667853,0.23856891731745253,-3.1101908559853055,-6.180510188946383,0.39665426397945797,-6.577164452925841,0.999,-7.741225767169712,0.8358892328801217,-8.577115000049833,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Channel z < -2.0,bottom,6,10,66.66666666666666,5.5,1.0,50.0,30.0,-5.818463529969322,0.10315830363010223,-5.921621833599424,-4.386611205068916,0.23856891731745253,-4.625180122386368,-13.533599066397686,0.39665426397945797,-13.930253330377145,1.0,-11.491288955071946,0.8358892328801217,-12.327178187952068,Aerospace & Defense,9.215855159010971,Price ratios,11,10
40w stretch z < -1.5,bottom,13,10,53.84615384615385,4.0,-0.5,50.0,60.0,-1.9582546260746383,0.10315830363010223,-2.0614129297047405,-0.354162066032184,0.23856891731745253,-0.5927309833496365,-3.5330364369903866,0.39665426397945797,-3.9296907009698447,0.984,-5.206470230200877,0.8358892328801217,-6.042359463080999,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Composite < -1.0,bottom,19,10,36.84210526315789,6.0,0.5,50.0,70.0,-0.1196096634421045,0.10315830363010223,-0.22276796707220672,0.023599856469777396,0.23856891731745253,-0.21496906084767514,-1.5535238825971447,0.39665426397945797,-1.9501781465766026,0.9175,-2.4675853577624975,0.8358892328801217,-3.3034745906426193,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Composite < -1.5,bottom,9,10,66.66666666666666,5.0,0.0,50.0,40.0,-6.555226250615424,0.10315830363010223,-6.658384554245526,-2.5163395286792776,0.23856891731745253,-2.75490844599673,-7.836519724076,0.39665426397945797,-8.233173988055459,0.999,-6.570679214317934,0.8358892328801217,-7.406568447198056,Aerospace & Defense,9.215855159010971,Price ratios,11,10
13w ROC crosses > 0,bottom,30,10,6.666666666666667,12.0,-3.0,77.77777777777779,20.0,-1.1901137586932256,0.10315830363010223,-1.2932720623233278,-1.7399749311483843,0.23856891731745253,-1.9785438484658369,-0.5255667853882808,0.39665426397945797,-0.9222210493677387,0.8105,-0.9469356168069945,0.8358892328801217,-1.7828248496871162,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Ratio crosses > 40w MA,bottom,19,10,5.263157894736842,12.0,-4.0,85.71428571428571,10.0,0.6126178039009536,0.10315830363010223,0.5094595002708513,-0.7977721401918757,0.23856891731745253,-1.0363410575093281,-0.21594699291028702,0.39665426397945797,-0.612601256889745,0.684,-0.18595457873743493,0.8358892328801217,-1.0218438116175568,Aerospace & Defense,9.215855159010971,Price ratios,11,10
Washed + ROC cross,bottom,5,10,20.0,12.0,-5.0,66.66666666666666,10.0,-0.8434347705521205,0.10315830363010223,-0.9465930741822227,-2.4439619629413967,0.23856891731745253,-2.6825308802588492,-1.4790123976024905,0.39665426397945797,-1.8756666615819484,0.774,-5.171081035261467,0.8358892328801217,-6.006970268141588,Aerospace & Defense,9.215855159010971,Price ratios,11,10
wRSI > 70,top,4,6,100.0,1.0,1.0,0.0,50.0,-2.448489253647204,0.09080518441390775,-2.5392944380611118,-2.453012497855428,0.2132737597491755,-2.666286257604604,-7.881278460967037,0.44031490565492415,-8.321593366621961,0.005,-3.6137743850151614,1.0964469337614102,-4.710221318776572,Infrastructure,9.78609663760343,Price ratios,6,5
wRSI > 75,top,1,6,100.0,0.0,0.0,0.0,16.666666666666664,-6.305997542035369,0.09080518441390775,-6.396802726449277,-0.7894721866175569,0.2132737597491755,-1.0027459463667325,-7.535446117324529,0.44031490565492415,-7.975761022979453,0.0815,-6.986388764318974,1.0964469337614102,-8.082835698080384,Infrastructure,9.78609663760343,Price ratios,6,5
Channel z > +1.5,top,6,6,50.0,1.0,1.0,0.0,33.33333333333333,-2.215959243787091,0.09080518441390775,-2.306764428200999,-1.5033499078123125,0.2132737597491755,-1.716623667561488,-1.9637318083085127,0.44031490565492415,-2.404046713963437,0.1435,-0.49955365264400814,1.0964469337614102,-1.5960005864054183,Infrastructure,9.78609663760343,Price ratios,6,5
40w stretch z > +1.5,top,3,6,33.33333333333333,1.0,-3.0,50.0,16.666666666666664,-1.8882420932154382,0.09080518441390775,-1.979047277629346,-4.976975212028467,0.2132737597491755,-5.190248971777643,-6.528055932843916,0.44031490565492415,-6.96837083849884,0.027,-4.494398314098258,1.0964469337614102,-5.590845247859669,Infrastructure,9.78609663760343,Price ratios,6,5
Composite > +1.0,top,10,6,40.0,4.0,4.0,20.0,50.0,-0.06877648849447078,0.09080518441390775,-0.15958167290837855,-1.8575604792492082,0.2132737597491755,-2.070834238998384,-1.3563887123280585,0.44031490565492415,-1.7967036179829825,0.1595,-0.7087963333803768,1.0964469337614102,-1.805243267141787,Infrastructure,9.78609663760343,Price ratios,6,5
Composite > +1.5,top,5,6,60.0,1.0,0.5,25.0,33.33333333333333,-2.4985661421382526,0.09080518441390775,-2.5893713265521603,-2.1659865168292924,0.2132737597491755,-2.379260276578468,-4.633596207657446,0.44031490565492415,-5.07391111331237,0.0235,-2.5853446439197625,1.0964469337614102,-3.6817915776811727,Infrastructure,9.78609663760343,Price ratios,6,5
Monthly RSI > 70,top,1,6,100.0,0.0,0.0,0.0,16.666666666666664,-7.486775807514978,0.09080518441390775,-7.577580991928886,-11.382496105052464,0.2132737597491755,-11.595769864801639,-10.275255116518844,0.44031490565492415,-10.715570022173768,0.038,-3.551199133107763,1.0964469337614102,-4.647646066869173,Infrastructure,9.78609663760343,Price ratios,6,5
13w ROC crosses < 0,top,10,6,10.0,4.0,-4.0,80.0,16.666666666666664,-0.6141372321790683,0.09080518441390775,-0.7049424165929761,-1.1972655699505552,0.2132737597491755,-1.4105393296997306,-0.4115065925089898,0.44031490565492415,-0.851821498163914,0.3245,4.202798310300537,1.0964469337614102,3.1063513765391266,Infrastructure,9.78609663760343,Price ratios,6,5
Ratio crosses < 40w MA,top,11,6,18.181818181818183,8.5,-5.0,60.0,33.33333333333333,0.3185885542217204,0.09080518441390775,0.22778336980781264,0.33187391419820983,0.2132737597491755,0.11860015444903432,3.3652860727386846,0.44031490565492415,2.9249711670837604,0.9575,4.241222409109923,1.0964469337614102,3.144775475348513,Infrastructure,9.78609663760343,Price ratios,6,5
Extended + ROC cross,top,3,6,0.0,,-7.0,100.0,0.0,-1.4784713596371384,0.09080518441390775,-1.569276544051046,-2.722152428840859,0.2132737597491755,-2.935426188590035,-0.6321614936925624,0.44031490565492415,-1.0724763993474866,0.385,1.7242548838137806,1.0964469337614102,0.6278079500523703,Infrastructure,9.78609663760343,Price ratios,6,5
wRSI < 30,bottom,1,5,100.0,0.0,0.0,0.0,20.0,6.411398077693908,0.09080518441390775,6.320592893280001,5.977594830744781,0.2132737597491755,5.764321070995606,8.157410528050235,0.44031490565492415,7.717095622395311,0.0885,4.1594513241547615,1.0964469337614102,3.0630043903933513,Infrastructure,9.78609663760343,Price ratios,6,5
Channel z < -1.5,bottom,7,5,42.857142857142854,3.0,1.0,40.0,40.0,1.749162595217894,0.09080518441390775,1.6583574108039862,2.230792274776341,0.2132737597491755,2.0175185150271653,5.405403938665021,0.44031490565492415,4.965089033010097,0.0185,3.3991712510576697,1.0964469337614102,2.3027243172962595,Infrastructure,9.78609663760343,Price ratios,6,5
Channel z < -2.0,bottom,4,5,75.0,0.0,0.0,0.0,40.0,3.815657896572862,0.09080518441390775,3.7248527121589543,1.9901548234037298,0.2132737597491755,1.7768810636545544,3.907130691012132,0.44031490565492415,3.4668157853572077,0.145,4.909234283257276,1.0964469337614102,3.8127873494958657,Infrastructure,9.78609663760343,Price ratios,6,5
40w stretch z < -1.5,bottom,5,5,60.0,4.0,2.0,25.0,40.0,-1.116022249739892,0.09080518441390775,-1.2068274341537997,1.5508164646201779,0.2132737597491755,1.3375427048710025,2.3191453193236873,0.44031490565492415,1.878830413668763,0.233,3.3806391765122488,1.0964469337614102,2.2841922427508385,Infrastructure,9.78609663760343,Price ratios,6,5
Composite < -1.0,bottom,6,5,50.0,4.0,1.0,40.0,40.0,-0.3664368835261204,0.09080518441390775,-0.4572420679400282,1.5451283911015712,0.2132737597491755,1.3318546313523956,2.698190139709864,0.44031490565492415,2.2578752340549397,0.1935,2.7963489533293306,1.0964469337614102,1.6999020195679204,Infrastructure,9.78609663760343,Price ratios,6,5
Composite < -1.5,bottom,4,5,75.0,3.0,3.0,0.0,40.0,1.6379969079056442,0.09080518441390775,1.5471917234917365,0.7936036022184808,0.2132737597491755,0.5803298424693053,1.4525463758181607,0.44031490565492415,1.0122314701632367,0.3875,4.889960605014099,1.0964469337614102,3.7935136712526885,Infrastructure,9.78609663760343,Price ratios,6,5
13w ROC crosses > 0,bottom,10,5,10.0,4.0,-10.0,80.0,20.0,-0.9700763927267854,0.09080518441390775,-1.0608815771406932,2.080047527551385,0.2132737597491755,1.8667737678022092,1.0987331004043677,0.44031490565492415,0.6584181947494435,0.3565,2.8210370580106368,1.0964469337614102,1.7245901242492265,Infrastructure,9.78609663760343,Price ratios,6,5
Ratio crosses > 40w MA,bottom,11,5,9.090909090909092,5.0,-7.0,75.0,20.0,0.39579442702197115,0.09080518441390775,0.30498924260806337,0.4989108662719999,0.2132737597491755,0.28563710652282437,1.3399582865211983,0.44031490565492415,0.8996433808662742,0.3045,2.673088522334947,1.0964469337614102,1.576641588573537,Infrastructure,9.78609663760343,Price ratios,6,5
Washed + ROC cross,bottom,1,5,0.0,,-10.0,100.0,0.0,4.403735299526068,0.09080518441390775,4.31293011511216,8.961063860501262,0.2132737597491755,8.747790100752088,3.281925456718704,0.44031490565492415,2.8416105510637797,0.316,-1.5480591122865706,1.0964469337614102,-2.644506046047981,Infrastructure,9.78609663760343,Price ratios,6,5
Washed + MA cross,bottom,2,5,50.0,5.0,1.0,50.0,20.0,-3.7988241055922134,0.09080518441390775,-3.889629290006121,-3.412936305546083,0.2132737597491755,-3.6262100652952585,-3.1275639971976803,0.44031490565492415,-3.5678789028526046,0.8375,-0.1664288411390713,1.0964469337614102,-1.2628757749004815,Infrastructure,9.78609663760343,Price ratios,6,5
wRSI > 70,top,7,10,42.857142857142854,2.0,2.0,0.0,30.0,-4.771016326542986,-0.20484863754244956,-4.566167689000537,-4.364349283117121,-0.3959019017488131,-3.9684473813683074,-3.5801108406793563,-0.6071687399615279,-2.9729421007178285,0.1525,-5.1391329308064115,-1.1569294948004785,-3.982203436005933,Utilities,12.013453509537559,Price ratios,10,9
wRSI > 75,top,1,10,0.0,,,,0.0,-4.115573364801706,-0.20484863754244956,-3.910724727259256,-1.2630092619634548,-0.3959019017488131,-0.8671073602146416,0.33333089938540894,-0.6071687399615279,0.9404996393469368,0.5975,-4.981596827732004,-1.1569294948004785,-3.8246673329315257,Utilities,12.013453509537559,Price ratios,10,9
Channel z > +1.5,top,12,10,50.0,2.0,2.0,14.285714285714285,40.0,-3.2404612907608024,-0.20484863754244956,-3.0356126532183527,-4.257962824326106,-0.3959019017488131,-3.862060922577293,-4.329443178172917,-0.6071687399615279,-3.722274438211389,0.032,-6.03719670985141,-1.1569294948004785,-4.880267215050932,Utilities,12.013453509537559,Price ratios,10,9
Channel z > +2.0,top,6,10,66.66666666666666,4.0,4.0,0.0,20.0,-2.538216333219897,-0.20484863754244956,-2.333367695677447,-2.116637805599877,-0.3959019017488131,-1.7207359038510637,-2.3872982381869483,-0.6071687399615279,-1.7801294982254205,0.275,-4.97417732495192,-1.1569294948004785,-3.817247830151441,Utilities,12.013453509537559,Price ratios,10,9
40w stretch z > +1.5,top,11,10,45.45454545454545,4.0,4.0,0.0,40.0,2.103083708725902,-0.20484863754244956,2.3079323462683514,-1.5614298566493252,-0.3959019017488131,-1.165527954900512,-1.4420014216449863,-0.6071687399615279,-0.8348326816834585,0.3535,-1.8942242731646517,-1.1569294948004785,-0.7372947783641732,Utilities,12.013453509537559,Price ratios,10,9
Composite > +1.0,top,18,10,38.88888888888889,5.0,4.5,12.5,50.0,0.08881083405520668,-0.20484863754244956,0.29365947159765626,-1.6240093569520153,-0.3959019017488131,-1.2281074552032023,-2.8068223637986844,-0.6071687399615279,-2.1996536238371567,0.0915,-2.1769671604215723,-1.1569294948004785,-1.0200376656210939,Utilities,12.013453509537559,Price ratios,10,9
Composite > +1.5,top,13,10,46.15384615384615,3.0,2.0,14.285714285714285,50.0,-1.1463508300797238,-0.20484863754244956,-0.9415021925372743,-3.3629104535495666,-0.3959019017488131,-2.9670085518007534,-3.5683932071673423,-0.6071687399615279,-2.9612244672058146,0.0635,-4.809508378245009,-1.1569294948004785,-3.65257888344453,Utilities,12.013453509537559,Price ratios,10,9
13w ROC crosses < 0,top,27,10,7.4074074074074066,6.0,-3.0,75.0,20.0,-0.5728820371517226,-0.20484863754244956,-0.36803339960927306,-0.9640025385009442,-0.3959019017488131,-0.5681006367521311,0.36054423538828667,-0.6071687399615279,0.9677129753498146,0.759,-0.686762307601408,-1.1569294948004785,0.47016718719907047,Utilities,12.013453509537559,Price ratios,10,9
Ratio crosses < 40w MA,top,22,10,0.0,,-5.5,100.0,0.0,-0.2143842359771528,-0.20484863754244956,-0.009535598434703252,0.9074585981705222,-0.3959019017488131,1.3033604999193353,0.9499095357199784,-0.6071687399615279,1.5570782756815063,0.845,1.3486922829635124,-1.1569294948004785,2.5056217777639906,Utilities,12.013453509537559,Price ratios,10,9
Extended + ROC cross,top,5,10,20.0,10.0,-1.0,75.0,10.0,-2.814344536921889,-0.20484863754244956,-2.6094958993794393,-0.6847919338964271,-0.3959019017488131,-0.288890032147614,0.20145115361524413,-0.6071687399615279,0.808619893576772,0.611,-5.100871638041573,-1.1569294948004785,-3.9439421432410944,Utilities,12.013453509537559,Price ratios,10,9
wRSI < 30,bottom,4,9,25.0,0.0,0.0,0.0,11.11111111111111,0.06100629295567861,-0.20484863754244956,0.26585493049812814,2.297650209613675,-0.3959019017488131,2.693552111362488,3.278090812751802,-0.6071687399615279,3.88525955271333,0.1475,0.1558326415961293,-1.1569294948004785,1.3127621363966078,Utilities,12.013453509537559,Price ratios,10,9
